url,handle_action,destination
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07315_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07316_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07317_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07318_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07319_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07320_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07321_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07322_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07323_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07324_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07325_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07429_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07430_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07431_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07432_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07433_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07434_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07435_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07436_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07438_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07439_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07440_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07441_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07442_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07471_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07472_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07473_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07474_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07475_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07476_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07477_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07478_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07479_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07480_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07481_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07482_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07483_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07517_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07518_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07519_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07520_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07521_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07522_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07523_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07525_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07526_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07527_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07528_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07529_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07530_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07531_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07532_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07533_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07534_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07535_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07536_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07538_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07540_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07541_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07544_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07545_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07549_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07550_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07572_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07573_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07574_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07576_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07577_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07578_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07579_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07580_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07581_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07582_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07585_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07586_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07587_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07607_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07608_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07609_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07611_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07612_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07613_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07614_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07615_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07616_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07617_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07618_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07619_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07620_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
https://hdl.loc.gov/loc.music/mu017004.musapschmidt.07621_bak,MODIFY,https://hdl.loc.gov/loc.music/eadmus.mu017004.3
